"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"US","Madison County, AL","US1089",2020-01-01,2020-01-31,30,2020,"1",0,323,0,326.675213870136,-3.67521387013551,323,NA,-Inf,-0.0112503603398467,75.3666666666667,0,76.2242165696983,-0.857549903031618,75.3666666666667,NA,-Inf
"US","Madison County, AL","US1089",2020-02-01,2020-02-29,28,2020,"2",0,282,0,290.2018045504,-8.2018045504002,282,NA,-Inf,-0.028262417468792,70.5,0,72.5504511376,-2.05045113760005,70.5,NA,-Inf
"US","Madison County, AL","US1089",2020-03-01,2020-03-31,30,2020,"3",0,307,0,307.610256644166,-0.610256644165588,307,NA,-Inf,-0.00198386312219589,71.6333333333333,0,71.7757265503053,-0.142393216971971,71.6333333333333,NA,-Inf
"US","Madison County, AL","US1089",2020-04-01,2020-04-30,29,2020,"4",0,248,0,273.596581422693,-25.5965814226934,248,NA,-Inf,-0.0935559256244796,59.8620689655172,0,66.0405541365122,-6.17848517099495,59.8620689655172,NA,-Inf
"US","Madison County, AL","US1089",2020-05-01,2020-05-31,30,2020,"5",0,288,0,287.610256644166,0.389743355834469,288,NA,Inf,0.00135510937746797,67.2,0,67.1090598836386,0.090940116361376,67.2,NA,Inf
"US","Madison County, AL","US1089",2020-06-01,2020-06-30,29,2020,"6",0,283,0,283.396581422693,-0.396581422693373,283,NA,-Inf,-0.00139938675584039,68.3103448275862,0,68.4060713778915,-0.0957265503052969,68.3103448275862,NA,-Inf
"US","Madison County, AL","US1089",2020-07-01,2020-07-31,30,2020,"7",0,322,0,274.410256644166,47.5897433558345,322,NA,Inf,0.173425526938467,75.1333333333333,0,64.0290598836386,11.1042734496947,75.1333333333333,NA,Inf
"US","Madison County, AL","US1089",2020-08-01,2020-08-31,30,2020,"8",0,319,0,272.610256644166,46.3897433558345,319,NA,Inf,0.170168738061776,74.4333333333333,0,63.6090598836386,10.8242734496947,74.4333333333333,NA,Inf
"US","Madison County, AL","US1089",2020-09-01,2020-09-30,29,2020,"9",0,310,0,275.596581422693,34.4034185773066,310,NA,Inf,0.124832530213939,74.8275862068966,0,66.5233127572019,8.3042734496947,74.8275862068966,NA,Inf
"US","Madison County, AL","US1089",2020-10-01,2020-10-31,30,2020,"10",0,332,0,271.410256644165,60.5897433558346,332,NA,Inf,0.223240433523009,77.4666666666667,0,63.3290598836386,14.1376067830281,77.4666666666667,NA,Inf
