"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"US","Chambers County, AL","US1017",2020-01-01,2020-01-31,30,2020,"1",0,41,0,39.7906226560442,1.20937734395581,41,NA,Inf,0.0303935264951705,9.56666666666667,0,9.28447861974364,0.282188046923022,9.56666666666667,NA,Inf
"US","Chambers County, AL","US1017",2020-02-01,2020-02-29,28,2020,"2",0,40,0,38.6798897876164,1.3201102123836,40,NA,Inf,0.03412910997503,10,0,9.6699724469041,0.330027553095901,10,NA,Inf
"US","Chambers County, AL","US1017",2020-03-01,2020-03-31,30,2020,"3",0,71,0,40.9487471872529,30.0512528127471,71,NA,Inf,0.733874779497575,16.5666666666667,0,9.55470767702567,7.011958989641,16.5666666666667,NA,Inf
"US","Chambers County, AL","US1017",2020-04-01,2020-04-30,29,2020,"4",0,71,0,27.3971222810111,43.6028777189889,71,NA,Inf,1.59151305278547,17.1379310344828,0,6.61309848162337,10.5248325528594,17.1379310344828,NA,Inf
"US","Chambers County, AL","US1017",2020-05-01,2020-05-31,30,2020,"5",0,57,0,36.5487471872529,20.4512528127471,57,NA,Inf,0.559560980516453,13.3,0,8.528041010359,4.771958989641,13.3,NA,Inf
"US","Chambers County, AL","US1017",2020-06-01,2020-06-30,29,2020,"6",0,36,0,33.3971222810111,2.60287771898891,36,NA,Inf,0.0779371856379629,8.68965517241379,0,8.06137434369233,0.62828082872146,8.68965517241379,NA,Inf
"US","Chambers County, AL","US1017",2020-07-01,2020-07-31,30,2020,"7",0,54,0,33.9487471872529,20.0512528127471,54,NA,Inf,0.590633071145436,12.6,0,7.92137434369233,4.67862565630767,12.6,NA,Inf
"US","Chambers County, AL","US1017",2020-08-01,2020-08-31,30,2020,"8",0,41,0,37.3487471872528,3.65125281274715,41,NA,Inf,0.0977610519153727,9.56666666666667,0,8.71470767702566,0.851958989641002,9.56666666666667,NA,Inf
"US","Chambers County, AL","US1017",2020-09-01,2020-09-30,29,2020,"9",0,39,0,33.3971222810111,5.60287771898891,39,NA,Inf,0.167765284441126,9.41379310344828,0,8.06137434369233,1.35241875975594,9.41379310344828,NA,Inf
"US","Chambers County, AL","US1017",2020-10-01,2020-10-31,30,2020,"10",0,54,0,34.7487471872528,19.2512528127472,54,NA,Inf,0.554012860061017,12.6,0,8.108041010359,4.491958989641,12.6,NA,Inf
