"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"US","Elmore County, AL","US1051",2020-01-01,2020-01-31,30,2020,"1",0,87,0,81.3165531431811,5.6834468568189,87,NA,Inf,0.0698928648243557,20.3,0,18.9738624000756,1.32613759992441,20.3,NA,Inf
"US","Elmore County, AL","US1051",2020-02-01,2020-02-29,28,2020,"2",0,77,0,71.4189063904262,5.58109360957377,77,NA,Inf,0.0781458844953964,19.25,0,17.8547265976066,1.39527340239344,19.25,NA,Inf
"US","Elmore County, AL","US1051",2020-03-01,2020-03-31,30,2020,"3",0,82,0,74.1798637718179,7.82013622818208,82,NA,Inf,0.105421280527521,19.1333333333333,0,17.3086348800908,1.82469845324249,19.1333333333333,NA,Inf
"US","Elmore County, AL","US1051",2020-04-01,2020-04-30,29,2020,"4",0,85,0,66.0672016460907,18.9327983539093,85,NA,Inf,0.286568794836033,20.5172413793103,0,15.947255569746,4.56998580956432,20.5172413793103,NA,Inf
"US","Elmore County, AL","US1051",2020-05-01,2020-05-31,30,2020,"5",0,81,0,68.5798637718179,12.4201362281821,81,NA,Inf,0.181104708366102,18.9,0,16.0019682134242,2.89803178657582,18.9,NA,Inf
"US","Elmore County, AL","US1051",2020-06-01,2020-06-30,29,2020,"6",0,78,0,71.2672016460907,6.73279835390935,78,NA,Inf,0.0944726072919782,18.8275862068966,0,17.2024279835391,1.62515822335743,18.8275862068966,NA,Inf
"US","Elmore County, AL","US1051",2020-07-01,2020-07-31,30,2020,"7",0,94,0,65.3798637718179,28.6201362281821,94,NA,Inf,0.437751542708458,21.9333333333333,0,15.2553015467575,6.67803178657582,21.9333333333333,NA,Inf
"US","Elmore County, AL","US1051",2020-08-01,2020-08-31,30,2020,"8",0,73,0,68.9798637718179,4.0201362281821,73,NA,Inf,0.0582798516604863,17.0333333333333,0,16.0953015467575,0.938031786575822,17.0333333333333,NA,Inf
"US","Elmore County, AL","US1051",2020-09-01,2020-09-30,29,2020,"9",0,79,0,64.6672016460906,14.3327983539094,79,NA,Inf,0.221639378062926,19.0689655172414,0,15.6093245352633,3.45964098197812,19.0689655172414,NA,Inf
"US","Elmore County, AL","US1051",2020-10-01,2020-10-31,30,2020,"10",0,78,0,67.9798637718179,10.0201362281821,78,NA,Inf,0.14739859235105,18.2,0,15.8619682134242,2.33803178657583,18.2,NA,Inf
"US","Elmore County, AL","US1051",2020-11-01,2020-11-30,29,2020,"11",0,82,0,63.6672016460906,18.3327983539094,82,NA,Inf,0.287947292796322,19.7931034482759,0,15.3679452249184,4.42515822335743,19.7931034482759,NA,Inf
"US","Elmore County, AL","US1051",2020-12-01,2020-12-31,30,2020,"12",0,118,0,78.5798637718179,39.4201362281821,118,NA,Inf,0.501656968287082,27.5333333333333,0,18.3353015467575,9.19803178657582,27.5333333333333,NA,Inf
"US","Elmore County, AL","US1051",2021-01-01,2021-01-31,30,2021,"1",0,134,0,82.4431744004538,51.5568255995462,134,NA,Inf,0.625361965674898,31.2666666666667,0,19.2367406934392,12.0299259732274,31.2666666666667,NA,Inf
"US","Elmore County, AL","US1051",2021-02-01,2021-02-28,27,2021,"2",0,95,0,69.8821902937421,25.1178097062579,95,NA,Inf,0.359430773429938,24.6296296296296,0,18.1176048909702,6.51202473865944,24.6296296296296,NA,Inf
"US","Elmore County, AL","US1051",2021-03-01,2021-03-31,30,2021,"3",0,92,0,75.3064850290906,16.6935149709094,92,NA,Inf,0.221674334746347,21.4666666666667,0,17.5715131734545,3.89515349321219,21.4666666666667,NA,Inf
"US","Elmore County, AL","US1051",2021-04-01,2021-04-30,29,2021,"4",0,70,0,67.1562688614543,2.84373113854575,70,NA,Inf,0.04234498412073,16.8965517241379,0,16.2101338631096,0.686417861028284,16.8965517241379,NA,Inf
